pre,post,weight
720575940649649785,720575940621777391,1
720575940626555800,720575940624117245,1
720575940630691159,720575940624117245,1
720575940630691159,720575940621777391,1
720575940630650063,720575940624117245,1
720575940622950605,720575940617552340,1
720575940625926693,720575940623381956,1
720575940625926693,720575940617552340,1
720575940621900321,720575940647328900,1
720575940631745367,720575940639556467,1
720575940631745367,720575940630496374,1
720575940631844492,720575940647328900,1
720575940630777631,720575940639556467,1
720575940630777631,720575940635063135,1
720575940630777631,720575940615221811,1
720575940631745367,720575940621777391,1
720575940631745367,720575940624280328,1
720575940631745367,720575940624489964,1
720575940638940469,720575940610647416,1
720575940638940469,720575940647328900,1
720575940632107335,720575940622997453,1
720575940632107335,720575940639697827,1
720575940632107335,720575940634482783,1
720575940626300444,720575940624590316,1
720575940626300444,720575940610964946,1
720575940625926693,720575940628783363,1
720575940628743362,720575940624117245,1
720575940628609127,720575940623001480,1
720575940628609127,720575940623905719,1
720575940628743362,720575940628734376,1
720575940630498811,720575940630496374,1
720575940630498811,720575940624117245,1
720575940630777631,720575940610647416,1
720575940630777631,720575940608304220,1
720575940630498811,720575940643700640,1
720575940627194501,720575940607155890,1
720575940627390507,720575940624280328,1
720575940643542688,720575940623001480,1
720575940649675897,720575940624280328,1
720575940649675897,720575940618249797,1
720575940636659886,720575940624117245,1
720575940633832628,720575940621777391,1
720575940615750562,720575940621777391,1
720575940615750562,720575940624280328,1
720575940606909826,720575940624117245,1
720575940610430254,720575940618249797,1
720575940631758393,720575940626315010,1
720575940631758393,720575940630864847,1
720575940617691170,720575940630864847,1
720575940620938150,720575940615221811,1
720575940621082996,720575940617552340,1
720575940620938150,720575940630864847,1
720575940620938150,720575940630496374,1
720575940620938150,720575940629585602,1
720575940620488513,720575940617749538,1
720575940617691170,720575940614026193,1
720575940618910075,720575940624590316,1
720575940617691170,720575940610964946,1
720575940617691170,720575940624280328,1
720575940617691170,720575940623905719,1
720575940620497217,720575940624590316,1
720575940620497217,720575940624117245,1
720575940620423533,720575940623381956,1
720575940620423533,720575940617749538,1
