pre,post,weight
720575940627085578,720575940617691170,4
720575940649022841,720575940621861637,4
720575940649022841,720575940628996455,4
720575940629532098,720575940631758393,4
720575940624107755,720575940624661031,4
720575940621863006,720575940631758393,4
720575940621121140,720575940608442633,4
720575940627085578,720575940618943389,4
720575940617982800,720575940629579836,4
720575940618572422,720575940646288419,4
720575940617982800,720575940618943389,4
720575940636114239,720575940631758393,4
720575940619864912,720575940623082665,4
720575940614229758,720575940623082665,4
720575940641889952,720575940617691170,4
720575940609163986,720575940619917248,4
720575940614229758,720575940632107335,4
720575940612728466,720575940624661031,4
720575940611001061,720575940617691170,4
720575940634235744,720575940631758393,4
720575940618572422,720575940632107335,4
720575940623973961,720575940644146724,4
720575940632528671,720575940630446329,4
720575940623973961,720575940618943389,4
720575940629270060,720575940631758393,4
720575940632510048,720575940617691170,4
720575940622075274,720575940631758393,4
720575940606496011,720575940631758393,4
720575940631408610,720575940618943389,4
720575940617090082,720575940618943389,4
720575940619808756,720575940618943389,4
720575940644472100,720575940631758393,4
720575940619808756,720575940635356316,4
720575940607010825,720575940631576903,4
720575940606483723,720575940635356316,4
720575940637508698,720575940616682838,4
720575940637190990,720575940617691170,4
720575940619842580,720575940616312949,4
720575940619723088,720575940631758393,4
720575940606483723,720575940623082665,4
720575940627776450,720575940617691170,4
720575940615134918,720575940635356316,4
720575940616887966,720575940650745977,4
720575940648995705,720575940635356316,4
720575940619672656,720575940637390302,4
720575940631603267,720575940630446329,4
720575940631603267,720575940632107335,4
720575940623965513,720575940632344290,4
720575940621391636,720575940618943389,4
720575940623554748,720575940632107335,4
720575940612924522,720575940618943389,4
720575940626864414,720575940612623474,4
720575940618657334,720575940632107335,4
720575940610952089,720575940632344290,4
720575940629202167,720575940618943389,4
720575940610952089,720575940631758393,4
720575940646646148,720575940618943389,4
720575940627295802,720575940631758393,4
720575940617734603,720575940618943389,4
720575940607337155,720575940631198776,4
720575940621228894,720575940617691170,4
720575940630651223,720575940631758393,4
720575940627158098,720575940646288419,4
720575940620474582,720575940624859725,4
720575940622204157,720575940616682838,4
720575940613954769,720575940636461710,4
720575940641889952,720575940618943389,4
720575940622932809,720575940635356316,4
720575940632164269,720575940618943389,4
720575940610580377,720575940621861637,4
720575940611704813,720575940635356316,4
720575940619682625,720575940607287561,4
720575940630067816,720575940631198776,4
