supervoxel_id,root_id,pos_x,pos_y,pos_z,soma_x,soma_y,soma_z,nucleus_id,flow,super_class,cell_class,cell_sub_class,supertype,cell_type,hemibrain_type,ito_lee_hemilineage,hartenstein_hemilineage,top_nt,top_nt_conf,known_nt,known_nt_source,side,nerve,vfb_id,fbbt_id,status,dimorphism,matching_notes,fru_dsx,synonyms
80715079942925245,720575940630166267,147233.0,38262.0,779.0,147072.0,46256.0,350.0,5716098.0,intrinsic,central,DAN,,92324.0,PAM06,PAM06,CREa2_medial,DALcm1_medial,dopamine,0.7506175247073125,dopamine,Mao & Davis 2009 (immuno),right,,fw000428,,,isomorphic,,fru_backfilled,
80714873784264206,720575940636659886,146912.0,34976.0,751.0,146912.0,34976.0,751.0,5652505.0,intrinsic,central,DAN,,107986.0,PAM02,PAM02,CREa2_medial,DALcm1_medial,dopamine,0.7737345173870552,dopamine; dopamine,Mao & Davis 2009 (immuno); Aso et al. 2019 (scRNA-seq),right,,fw000489,FBbt_00111016,,isomorphic,,fru,Cachero 2010: aSP-d;Yu 2010: aSP13
80715079942841029,720575940624661031,146936.0,38280.0,695.0,146936.0,38280.0,695.0,5652716.0,intrinsic,central,DAN,,36624.0,PAM10,PAM10,CREa1_dorsal,BAmd1_dorsal,dopamine,0.832978275905427,dopamine; dopamine,Mao & Davis 2009 (immuno); Aso et al. 2019 (scRNA-seq),right,,fw000490,FBbt_00110994,,isomorphic,,,
80152885903596673,720575940618910075,138416.0,49008.0,561.0,138416.0,49008.0,561.0,5026068.0,intrinsic,central,DAN,,63391.0,PAM02,PAM02,CREa1_dorsal,BAmd1_dorsal,dopamine,0.684795192839001,dopamine,Mao & Davis 2009 (immuno),right,,fw000569,FBbt_00111018,,isomorphic,,fru_backfilled,
80082517159433744,720575940604861356,137576.0,48904.0,587.0,137576.0,48904.0,587.0,5025818.0,intrinsic,central,DAN,,55210.0,PAM12,PAM12,CREa1_dorsal,BAmd1_dorsal,dopamine,0.8877021448096556,dopamine; dopamine,Mao & Davis 2009 (immuno); Aso et al. 2019 (scRNA-seq),right,,fw000570,FBbt_00100230,,isomorphic,,fru,Cachero 2010: aDT-b;Yu 2010: aDT2
80644161577357314,720575940619245016,145717.0,29746.0,1860.0,165528.0,41472.0,4688.0,7074675.0,intrinsic,central,DAN,,,PPL107,PPL107,putative_primary,putative_primary,dopamine,0.8048623659833636,dopamine; dopamine,"Mao & Davis 2009 (immuno); Niens et al., 2017 (immuno)",right,,fw000572,,,isomorphic,,,
80151717672401292,720575940630868271,139080.0,32256.0,757.0,139080.0,32256.0,757.0,4932684.0,intrinsic,central,DAN,,114661.0,PAM11,PAM11,CREa2_medial,DALcm1_medial,dopamine,0.8396294630923246,dopamine; dopamine,Mao & Davis 2009 (immuno),right,,fw000657,FBbt_00111022,outlier_seg,isomorphic,,,
80715217381725381,720575940630076887,147135.0,40020.0,623.0,147968.0,40776.0,512.0,5656331.0,intrinsic,central,DAN,,47196.0,PAM08,PAM08,CREa2_medial,DALcm1_medial,dopamine,0.8776978311680012,dopamine,Mao & Davis 2009 (immuno),right,,fw001507,,,isomorphic,,fru,Cachero 2010: aSP-d;Yu 2010: aSP13
80785448687061213,720575940620341931,147686.0,38235.0,778.0,150256.0,41216.0,602.0,6337318.0,intrinsic,central,DAN,,47196.0,PAM07,PAM07,CREa2_medial,DALcm1_medial,dopamine,0.9257519168225132,dopamine; dopamine,Mao & Davis 2009 (immuno); Aso et al. 2019 (scRNA-seq),right,,fw001885,FBbt_00111019,,isomorphic,,fru,Cachero 2010: aSP-d;Yu 2010: aSP13
82403586675677875,720575940623082665,171568.0,32960.0,4331.0,171568.0,32960.0,4331.0,7067155.0,intrinsic,central,DAN,,,PPL105,PPL105,putative_primary,putative_primary,dopamine,0.8450701078273591,"dopamine; dopamine; dopamine, sNPF","Mao & Davis 2009 (immuno); Niens et al., 2017 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw002231,FBbt_00100236,,isomorphic,,,
80785448687058393,720575940649675897,147573.0,38315.0,779.0,147976.0,40344.0,560.0,5656172.0,intrinsic,central,DAN,,61360.0,PAM12,PAM12,CREa2_medial,DALcm1_medial,dopamine,0.8506364947903688,dopamine; dopamine,Mao & Davis 2009 (immuno); Aso et al. 2019 (scRNA-seq),right,,fw002908,FBbt_00100230,,isomorphic,,fru,Cachero 2010: aSP-d;Yu 2010: aSP13
80715079942914697,720575940619506993,147232.0,38389.0,779.0,147824.0,48040.0,339.0,5716364.0,intrinsic,central,DAN,,92324.0,PAM06,PAM06,CREa2_medial,DALcm1_medial,dopamine,0.7559446785446406,"dopamine; dopamine, nitric oxide",Mao & Davis 2009 (immuno); Aso et al. 2019 (scRNA-seq),right,,fw003066,,,isomorphic,,fru,Cachero 2010: aSP-d;Yu 2010: aSP13
81841186544888878,720575940615750562,163536.0,40792.0,4640.0,163536.0,40792.0,4640.0,6749530.0,intrinsic,central,DAN,,,PPL108,PPL108,putative_primary,putative_primary,dopamine,0.6146028872862993,dopamine; dopamine,"Mao & Davis 2009 (immuno); Niens et al., 2017 (immuno)",right,,fw004150,,,isomorphic,,,
80715148662241292,720575940619917248,146559.0,39496.0,623.0,144736.0,41256.0,416.0,5648109.0,intrinsic,central,DAN,,92324.0,PAM05,PAM05,CREa2_medial,DALcm1_medial,dopamine,0.7765802776899824,"dopamine; dopamine, nitric oxide",Mao & Davis 2009 (immuno); Aso et al. 2019 (scRNA-seq),right,,fw004446,FBbt_00111017,,isomorphic,,fru,Cachero 2010: aSP-d;Yu 2010: aSP13
80222704824772451,720575940610430254,139536.0,40960.0,408.0,139536.0,40960.0,408.0,4978911.0,intrinsic,central,DAN,,39617.0,PAM07,PAM07,CREa1_dorsal,BAmd1_dorsal,dopamine,0.9044422879958453,dopamine; dopamine,Mao & Davis 2009 (immuno); Aso et al. 2019 (scRNA-seq),right,,fw004526,FBbt_00111019,,isomorphic,,fru,Cachero 2010: aDT-b;Yu 2010: aDT2
80785311247937055,720575940620423533,147808.0,35728.0,756.0,147808.0,35728.0,756.0,5655996.0,intrinsic,central,DAN,,28434.0,PAM10,PAM10,CREa2_medial,DALcm1_medial,dopamine,0.8636208568606886,dopamine; dopamine,Mao & Davis 2009 (immuno); Aso et al. 2019 (scRNA-seq),right,,fw005178,FBbt_00110994,,isomorphic,,,
80293623391914003,720575940622944403,140664.0,49408.0,539.0,140664.0,49408.0,539.0,5713918.0,intrinsic,central,DAN,,115868.0,PAM13,PAM13,CREa1_dorsal,BAmd1_dorsal,dopamine,0.8535962229247948,dopamine,Mao & Davis 2009 (immuno),right,,fw005374,FBbt_00111023,,isomorphic,,,
80363442313141954,720575940620497217,141360.0,40744.0,403.0,141360.0,40744.0,403.0,5645340.0,intrinsic,central,DAN,,63391.0,PAM02,PAM02,CREa1_dorsal,BAmd1_dorsal,dopamine,0.8381575358124752,dopamine; dopamine,Mao & Davis 2009 (immuno); Aso et al. 2019 (scRNA-seq),right,,fw006081,FBbt_00111016,,isomorphic,,fru_backfilled,
