pre,post,weight
720575940637672425,720575940620700769,3
720575940614629799,720575940617750173,3
720575940621861637,720575940617771521,3
720575940648330105,720575940619864912,2
720575940625931266,720575940621288225,2
720575940637391582,720575940629162693,2
720575940648330105,720575940620223398,2
720575940607287561,720575940615975227,2
720575940648330105,720575940619695809,2
720575940610181496,720575940614282238,2
720575940625931266,720575940621863006,2
720575940637391582,720575940634967962,2
720575940648330105,720575940623986469,2
720575940648330105,720575940623377555,2
720575940648330105,720575940623353013,2
720575940648330105,720575940617940304,2
720575940648330105,720575940622864920,2
720575940613338152,720575940633516980,2
720575940648330105,720575940622737812,2
720575940637391582,720575940631062603,2
720575940648330105,720575940621878021,2
720575940648330105,720575940621863006,2
720575940613338152,720575940613532831,2
720575940648330105,720575940621460645,2
720575940620922790,720575940611960872,2
720575940625931266,720575940621913897,2
720575940607287561,720575940626313546,2
720575940648330105,720575940618131505,2
720575940648330105,720575940614229159,2
720575940612755618,720575940630312785,2
720575940607287561,720575940615785228,2
720575940625931266,720575940617514726,2
720575940612755618,720575940629632894,2
720575940648330105,720575940610784179,2
720575940613338152,720575940630222895,2
720575940612755618,720575940629406012,2
720575940630794703,720575940618131505,2
720575940616312949,720575940619271384,2
720575940625931266,720575940615785228,2
720575940648330105,720575940609220291,2
720575940625931266,720575940615780353,2
720575940613338152,720575940609104579,2
720575940616312949,720575940620143525,2
720575940648330105,720575940616616075,2
720575940613338152,720575940610676403,2
720575940613647007,720575940631603768,2
720575940608071435,720575940615961684,2
720575940637391582,720575940625266057,2
720575940616312949,720575940620230497,2
720575940608071435,720575940624884920,2
720575940648330105,720575940614229758,2
720575940648330105,720575940613954769,2
720575940625931266,720575940618873723,2
720575940621900321,720575940614229415,2
720575940618943389,720575940626676120,2
720575940619676224,720575940633210475,2
720575940618943389,720575940626663440,2
720575940618943389,720575940619938998,2
720575940618943389,720575940626651288,2
720575940618943389,720575940619974689,2
720575940618943389,720575940626911262,2
720575940637391582,720575940619723088,2
720575940621900321,720575940612763542,2
720575940618943389,720575940645210222,2
720575940618943389,720575940614428722,2
720575940618943389,720575940620042375,2
720575940621900321,720575940609163986,2
720575940618943389,720575940605180337,2
720575940621900321,720575940606783362,2
720575940605221065,720575940615544249,2
720575940621900321,720575940614229159,2
720575940618943389,720575940620172397,2
720575940648330105,720575940625564816,2
720575940607287561,720575940620020257,2
720575940648330105,720575940627082261,2
720575940648330105,720575940626901278,2
720575940648330105,720575940626855171,2
720575940624317419,720575940605792434,2
720575940648330105,720575940626363791,2
720575940625931266,720575940624149256,2
720575940648330105,720575940625781541,2
720575940625931266,720575940623914679,2
720575940625931266,720575940624660313,2
720575940616312949,720575940622864920,2
720575940625931266,720575940624989214,2
720575940618943389,720575940645828740,2
720575940619676224,720575940634351200,2
720575940621900321,720575940617940304,2
720575940621900321,720575940618572422,2
720575940613338152,720575940615465433,2
720575940625931266,720575940615768693,2
720575940616312949,720575940643830126,2
720575940616312949,720575940618873723,2
720575940616312949,720575940629010331,2
720575940607287561,720575940614229415,2
720575940616312949,720575940628651792,2
720575940616312949,720575940628999579,2
720575940616312949,720575940629328591,2
720575940624317419,720575940623032970,2
720575940619823536,720575940614816598,2
720575940620922790,720575940631387463,2
720575940624317419,720575940623244180,2
720575940624317419,720575940623554748,2
720575940616312949,720575940629270060,2
720575940620922790,720575940631502509,2
720575940624317419,720575940621863006,2
720575940612755618,720575940617293201,2
720575940616312949,720575940628331625,2
720575940607287561,720575940627700484,2
720575940607287561,720575940627553691,2
720575940620922790,720575940625507888,2
720575940616312949,720575940626904561,2
720575940624317419,720575940619896581,2
720575940613338152,720575940618758178,2
720575940624317419,720575940620230497,2
720575940616312949,720575940627573659,2
720575940654661281,720575940621084771,2
720575940654661281,720575940621560052,2
720575940616312949,720575940627700484,2
720575940624317419,720575940621121140,2
720575940616312949,720575940627920071,2
720575940654661281,720575940637835839,2
720575940637391582,720575940619375701,2
720575940612755618,720575940620079856,2
720575940608071435,720575940630063676,2
720575940624317419,720575940627089930,2
720575940607287561,720575940635153294,2
720575940607287561,720575940635499888,2
720575940631576903,720575940619487414,2
720575940624317419,720575940629504554,2
720575940616312949,720575940633509471,2
720575940608071435,720575940605196465,2
720575940607287561,720575940635807087,2
720575940624317419,720575940630139599,2
720575940626135122,720575940605350066,2
