pre,post,weight
720575940610964946,720575940630996684,1
720575940610964946,720575940630794703,1
720575940610964946,720575940628743362,1
720575940610964946,720575940628836412,1
720575940610964946,720575940631844492,1
720575940614892182,720575940624406986,1
720575940610964946,720575940628708139,1
720575940610964946,720575940610181496,1
720575940610964946,720575940614677810,1
720575940607155890,720575940638940469,1
720575940607155890,720575940641509595,1
720575940607155890,720575940636659886,1
720575940607155890,720575940635789431,1
720575940607155890,720575940646288419,1
720575940607155890,720575940649675897,1
720575940607155890,720575940654661281,1
720575940610964946,720575940626300444,1
720575940610964946,720575940620812865,1
720575940610964946,720575940619301185,1
720575940610964946,720575940621082996,1
720575940623464316,720575940610523746,1
720575940623464316,720575940637672425,1
720575940623464316,720575940637928164,1
720575940624489964,720575940630076887,1
720575940623464316,720575940623082665,1
720575940623464316,720575940624859725,1
720575940623464316,720575940631017258,1
720575940623464316,720575940626878460,1
720575940626109315,720575940617691170,1
720575940622997453,720575940625926693,1
720575940623381956,720575940614293485,1
720575940623381956,720575940620812865,1
720575940622997453,720575940639358579,1
720575940628734376,720575940620812865,1
720575940626744921,720575940638163940,1
720575940628734376,720575940612857878,1
720575940628734376,720575940628743362,1
720575940628734376,720575940634953079,1
720575940628734376,720575940631745367,1
720575940628734376,720575940632344290,1
720575940628734376,720575940625931266,1
720575940628734376,720575940626300444,1
720575940626315010,720575940620488513,1
720575940626315010,720575940620497217,1
720575940626315010,720575940618943389,1
720575940626315010,720575940617691170,1
720575940626315010,720575940628609127,1
720575940626315010,720575940622944403,1
720575940626315010,720575940623979593,1
720575940626109315,720575940623082665,1
720575940626109315,720575940618943389,1
720575940626109315,720575940644146724,1
720575940626744921,720575940625926693,1
720575940626744921,720575940619676224,1
720575940626315010,720575940630650063,1
720575940626315010,720575940632344290,1
720575940626315010,720575940630691159,1
720575940626315010,720575940630868271,1
720575940626315010,720575940631758393,1
720575940632943277,720575940618910075,1
720575940632943277,720575940619676224,1
720575940632943277,720575940623398524,1
720575940632943277,720575940630166267,1
720575940632943277,720575940630076887,1
720575940632943277,720575940628836412,1
720575940630864847,720575940630498811,1
720575940630864847,720575940630166267,1
720575940630864847,720575940631758393,1
720575940630864847,720575940628708139,1
720575940630864847,720575940628836412,1
720575940630864847,720575940644747828,1
720575940630864847,720575940643542688,1
720575940630864847,720575940634640023,1
720575940630864847,720575940636461710,1
720575940635063135,720575940625926693,1
720575940635063135,720575940631844492,1
720575940635063135,720575940648330105,1
720575940635063135,720575940636461710,1
720575940632943277,720575940654661281,1
720575940632943277,720575940644747828,1
720575940635063135,720575940622944403,1
720575940635063135,720575940619245016,1
720575940621777391,720575940611918578,1
720575940621777391,720575940619823536,1
720575940628734376,720575940638940469,1
720575940628734376,720575940644747828,1
720575940628734376,720575940646288419,1
720575940621777391,720575940643950190,1
720575940621777391,720575940642733216,1
720575940621777391,720575940649649785,1
720575940621777391,720575940622944403,1
720575940621777391,720575940628836412,1
720575940621777391,720575940623398524,1
720575940621777391,720575940625343550,1
720575940621777391,720575940634640023,1
720575940621777391,720575940636309093,1
720575940621777391,720575940630397527,1
720575940630864847,720575940610181496,1
720575940630864847,720575940612643954,1
720575940630864847,720575940622495092,1
720575940630864847,720575940625343550,1
720575940630864847,720575940624406986,1
720575940630864847,720575940621085622,1
720575940628783363,720575940625926693,1
720575940628783363,720575940653360289,1
720575940628783363,720575940628996455,1
720575940624280328,720575940643950190,1
720575940624280328,720575940635779959,1
720575940624280328,720575940634475119,1
720575940624280328,720575940624442564,1
720575940624280328,720575940627194501,1
