supervoxel_id,root_id,pos_x,pos_y,pos_z,soma_x,soma_y,soma_z,nucleus_id,flow,super_class,cell_class,cell_sub_class,supertype,cell_type,hemibrain_type,ito_lee_hemilineage,hartenstein_hemilineage,top_nt,top_nt_conf,known_nt,known_nt_source,side,nerve,vfb_id,fbbt_id,status,dimorphism,matching_notes,fru_dsx,synonyms
80503149479227385,720575940621553535,143392.0,25544.0,3678.0,143392.0,25544.0,3678.0,5630214.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp1,MBp1,dopamine,0.7880971822825478,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw022189,FBbt_00111061,,isomorphic,,,
81348536616819243,720575940641866912,156539.0,39881.0,5133.0,156744.0,39808.0,5187.0,6750662.0,intrinsic,central,Kenyon_Cell,KCab,11862.0,KCab,KCab-s,MBp2,MBp2,dopamine,0.5759615682530947,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno, RNAi); Johard et al. (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw022198,FBbt_00100248,,isomorphic,,,
80362411924232115,720575940604963942,141880.0,25432.0,3498.0,141880.0,25432.0,3498.0,5629681.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp1,MBp1,dopamine,0.7564842484140488,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw022202,FBbt_00111061,,isomorphic,,,
82473749261182169,720575940633186771,172896.0,29664.0,4213.0,172896.0,29664.0,4213.0,7336505.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp4,MBp4,dopamine,0.8011704703925187,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw022203,FBbt_00111061,,isomorphic,,,
81348811360426727,720575940620425310,156587.0,43948.0,4103.0,150424.0,39440.0,5053.0,6352292.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp2,MBp2,dopamine,0.7268775254759918,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw022212,FBbt_00111061,,isomorphic,,,
81348811360433951,720575940620551901,156111.0,43656.0,4102.0,150344.0,35496.0,5024.0,6352268.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp2,MBp2,dopamine,0.7005177255585371,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw022215,FBbt_00111061,,isomorphic,,,
81559917659706229,720575940626772357,159474.0,43808.0,4294.0,157216.0,46536.0,5037.0,6823653.0,intrinsic,central,Kenyon_Cell,KCg,19102.0,KCg-d,KCg-d,MBp2,MBp2,dopamine,0.6435889002619395,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw022220,FBbt_00110932,,isomorphic,,,
81418080659539408,720575940633932951,156952.0,27728.0,4147.0,156952.0,27728.0,4147.0,6695610.0,intrinsic,central,Kenyon_Cell,,17488.0,KCapbp-ap2,KCa'b'-ap2,MBp3,MBp3,dopamine,0.5235075342408239,acetylcholine; acetylcholine,"Barnstedt et al. 2016 (immuno, RNAi); Aso et al. 2019 (scRNA-seq)",right,,fw022234,FBbt:00049837,,isomorphic,,,
81559848940233231,720575940634836671,158702.0,42949.0,4293.0,151224.0,28408.0,4482.0,6315673.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp3,MBp3,dopamine,0.7973892666570032,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw022249,FBbt_00111061,,isomorphic,,,
81630286337013140,720575940630146135,160057.0,44082.0,3976.0,165432.0,36272.0,4883.0,7074622.0,intrinsic,central,Kenyon_Cell,KCg,14292.0,KCg-m,KCg-m,MBp4,MBp4,dopamine,0.7959911435488222,"acetylcholine; sNPF; acetylcholine, sNPF","Barnstedt et al. 2016 (immuno); Johard et al., 2008 (immuno); Aso et al. 2019 (scRNA-seq)",right,,fw022260,FBbt_00111061,,isomorphic,,,
